class_name,class_idx,split
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
